33.85868593477873,-116.6470528701483,0
33.85868593477873,-116.6756242987197,1
33.87093083273791,-116.6470528701483,2
33.87093083273791,-116.6756242987197,3
33.87093083273791,-116.7041957272911,4
33.88317573069709,-116.6756242987197,5
33.88317573069709,-116.7041957272911,6
33.89542062865628,-116.7041957272911,7
33.98113491437056,-116.7899100130054,8
33.98113491437056,-116.8184814415768,9
33.98113491437056,-116.8756242987197,10
33.98113491437056,-116.9327671558625,11
33.99337981232975,-116.7899100130054,12
33.99337981232975,-116.8184814415768,13
33.99337981232975,-116.8756242987197,14
33.99337981232975,-116.9041957272911,15
33.99337981232975,-116.9327671558625,16
34.00562471028893,-116.7899100130054,17
34.00562471028893,-116.8184814415768,18
34.00562471028893,-116.8470528701483,19
34.00562471028893,-116.8756242987197,20
34.00562471028893,-116.9041957272911,21
34.00562471028893,-116.9327671558625,22
34.01786960824811,-116.7899100130054,23
34.01786960824811,-116.8184814415768,24
34.01786960824811,-116.8470528701483,25
34.01786960824811,-116.8756242987197,26
34.01786960824811,-116.9041957272911,27
34.01786960824811,-116.9327671558625,28
34.0301145062073,-116.7899100130054,29
34.0301145062073,-116.8470528701483,30
34.0301145062073,-116.8756242987197,31
34.0301145062073,-116.9041957272911,32
34.04235940416648,-116.8470528701483,33
34.04235940416648,-116.8756242987197,34
34.04235940416648,-116.9041957272911,35
34.05460430212566,-116.7899100130054,36
34.05460430212566,-116.8184814415768,37
34.05460430212566,-116.8470528701483,38
34.05460430212566,-116.8756242987197,39
34.05460430212566,-116.9041957272911,40
34.06684920008485,-116.8184814415768,41
34.06684920008485,-116.8470528701483,42
34.07909409804403,-116.7899100130054,43
34.07909409804403,-116.8184814415768,44
33.67501246539097,-117.7041957272911,45
33.69950226130933,-117.6756242987197,46
33.69950226130933,-117.7041957272911,47
33.69950226130933,-117.7327671558625,48
33.71174715926852,-117.6470528701483,49
33.71174715926852,-117.6756242987197,50
33.71174715926852,-117.7041957272911,51
33.71174715926852,-117.7327671558625,52
33.7239920572277,-117.6470528701483,53
33.7239920572277,-117.6756242987197,54
33.7239920572277,-117.7041957272911,55
33.7239920572277,-117.7327671558625,56
33.7239920572277,-117.6470528701483,57
33.7239920572277,-117.6756242987197,58
33.7239920572277,-117.7041957272911,59
33.7239920572277,-117.7327671558625,60
33.73623695518689,-117.6184814415768,61
33.73623695518689,-117.6470528701483,62
33.73623695518689,-117.6756242987197,63
33.73623695518689,-117.7041957272911,64
33.73623695518689,-117.7327671558625,65
33.74848185314607,-117.6756242987197,66
33.74848185314607,-117.7041957272911,67
33.74848185314607,-117.7327671558625,68
33.76072675110525,-117.7041957272911,69
33.88317573069709,-117.6756242987197,70
33.88317573069709,-117.7041957272911,71
33.89542062865628,-117.0756242987197,72
33.89542062865628,-117.6756242987197,73
33.89542062865628,-117.7041957272911,74
33.90766552661546,-117.0470528701483,75
33.90766552661546,-117.6184814415768,76
33.90766552661546,-117.6470528701483,77
33.90766552661546,-117.6756242987197,78
33.90766552661546,-117.7041957272911,79
33.90766552661546,-117.7327671558625,80
33.91991042457465,-117.6756242987197,81
33.91991042457465,-117.7041957272911,82
33.91991042457465,-117.7327671558625,83
33.93215532253383,-117.6756242987197,84
33.93215532253383,-117.7041957272911,85
33.93215532253383,-117.7327671558625,86
33.94440022049301,-117.7041957272911,87
33.94440022049301,-117.7327671558625,88
33.98113491437056,-116.9327671558625,89
33.99337981232975,-116.9327671558625,90
34.00562471028893,-116.9327671558625,91
34.01786960824811,-116.9327671558625,92
35.84235940416649,-118.7327671558626,93
35.29133899600322,-120.0184814415769,94
35.3035838939624,-120.0184814415769,95
35.31582879192158,-120.0184814415769,96
35.40154307763587,-120.4470528701483,97
35.41378797559506,-120.4470528701483,98
35.49950226130934,-120.8470528701483,99
35.87909409804404,-121.1041957272911,100
35.96480838375832,-120.3041957272911,101
35.9770532817175,-120.3041957272911,102
35.98929817967669,-120.3041957272911,103
36.09950226130934,-120.4470528701483,104
36.09950226130934,-120.4756242987197,105
36.09950226130934,-120.5041957272911,106
36.11174715926852,-120.4756242987197,107
36.11174715926852,-120.5041957272911,108
36.12399205722771,-120.5041957272911,109
36.12399205722771,-120.5041957272911,110
36.1362369551869,-120.5041957272911,111
36.1362369551869,-120.5327671558626,112
36.1362369551869,-120.561338584434,113
36.14848185314608,-120.5041957272911,114
36.14848185314608,-120.5327671558626,115
36.14848185314608,-120.561338584434,116
36.16072675110526,-120.5327671558626,117
36.16072675110526,-120.561338584434,118
36.17297164906444,-120.5327671558626,119
36.17297164906444,-120.561338584434,120
36.18521654702363,-120.5327671558626,121
36.18521654702363,-120.561338584434,122
36.18521654702363,-120.5899100130054,123
36.19746144498281,-120.5327671558626,124
36.19746144498281,-120.561338584434,125
36.19746144498281,-120.5899100130054,126
36.19746144498281,-120.6184814415768,127
36.19746144498281,-120.6470528701483,128
36.209706342942,-120.561338584434,129
36.209706342942,-120.5899100130054,130
36.209706342942,-120.6184814415768,131
36.209706342942,-120.6470528701483,132
36.22195124090118,-120.561338584434,133
36.22195124090118,-120.5899100130054,134
36.22195124090118,-120.6184814415768,135
36.22195124090118,-120.6470528701483,136
36.23419613886036,-120.5899100130054,137
36.23419613886036,-120.6184814415768,138
36.23419613886036,-120.6470528701483,139
36.24644103681955,-120.6184814415768,140
36.27093083273792,-121.0756242987197,141
36.40562471028893,-120.9899100130054,142
