,lon,lat
115,-115.49041769745213,33.00765853098359
116,-115.38586421880879,33.00765853098359
117,-115.28131074016542,33.00765853098359
118,-115.17675726152208,33.00765853098359
119,-115.07220378287873,33.00765853098359
120,-114.96765030423538,33.00765853098359
121,-114.86309682559202,33.00765853098359
122,-114.75854334694867,33.00765853098359
123,-114.65398986830532,33.00765853098359
124,-114.54943638966196,33.00765853098359
125,-117.3723803130325,33.10342288990581
126,-117.26782683438914,33.10342288990581
127,-117.16327335574579,33.10342288990581
128,-117.05871987710243,33.10342288990581
129,-116.95416639845908,33.10342288990581
130,-116.84961291981573,33.10342288990581
131,-116.74505944117237,33.10342288990581
132,-116.64050596252902,33.10342288990581
133,-116.53595248388567,33.10342288990581
134,-116.43139900524231,33.10342288990581
135,-116.32684552659896,33.10342288990581
136,-116.2222920479556,33.10342288990581
137,-116.11773856931225,33.10342288990581
138,-116.0131850906689,33.10342288990581
139,-115.90863161202554,33.10342288990581
140,-115.80407813338219,33.10342288990581
141,-115.69952465473884,33.10342288990581
142,-115.59497117609548,33.10342288990581
143,-115.49041769745213,33.10342288990581
144,-115.38586421880879,33.10342288990581
145,-115.28131074016542,33.10342288990581
146,-115.17675726152208,33.10342288990581
147,-115.07220378287873,33.10342288990581
148,-114.96765030423538,33.10342288990581
149,-114.86309682559202,33.10342288990581
150,-114.75854334694867,33.10342288990581
151,-119.5680033645429,33.199187248828025
152,-119.46344988589955,33.199187248828025
153,-117.3723803130325,33.199187248828025
154,-117.26782683438914,33.199187248828025
155,-117.16327335574579,33.199187248828025
156,-117.05871987710243,33.199187248828025
157,-116.95416639845908,33.199187248828025
158,-116.84961291981573,33.199187248828025
159,-116.74505944117237,33.199187248828025
160,-116.64050596252902,33.199187248828025
161,-116.53595248388567,33.199187248828025
162,-116.43139900524231,33.199187248828025
163,-116.32684552659896,33.199187248828025
164,-116.2222920479556,33.199187248828025
165,-116.11773856931225,33.199187248828025
166,-116.0131850906689,33.199187248828025
167,-115.90863161202554,33.199187248828025
168,-115.80407813338219,33.199187248828025
169,-115.69952465473884,33.199187248828025
170,-115.59497117609548,33.199187248828025
171,-115.49041769745213,33.199187248828025
172,-115.38586421880879,33.199187248828025
173,-115.28131074016542,33.199187248828025
174,-115.17675726152208,33.199187248828025
175,-115.07220378287873,33.199187248828025
176,-114.96765030423538,33.199187248828025
177,-114.86309682559202,33.199187248828025
178,-114.75854334694867,33.199187248828025
179,-119.5680033645429,33.294951607750235
180,-119.46344988589955,33.294951607750235
181,-118.41791509946601,33.294951607750235
182,-118.31336162082266,33.294951607750235
183,-117.47693379167585,33.294951607750235
184,-117.3723803130325,33.294951607750235
185,-117.26782683438914,33.294951607750235
186,-117.16327335574579,33.294951607750235
187,-117.05871987710243,33.294951607750235
188,-116.95416639845908,33.294951607750235
189,-116.84961291981573,33.294951607750235
190,-116.74505944117237,33.294951607750235
191,-116.64050596252902,33.294951607750235
192,-116.53595248388567,33.294951607750235
193,-116.43139900524231,33.294951607750235
194,-116.32684552659896,33.294951607750235
195,-116.2222920479556,33.294951607750235
196,-116.11773856931225,33.294951607750235
197,-116.0131850906689,33.294951607750235
198,-115.90863161202554,33.294951607750235
199,-115.80407813338219,33.294951607750235
200,-115.69952465473884,33.294951607750235
201,-115.59497117609548,33.294951607750235
202,-115.49041769745213,33.294951607750235
203,-115.38586421880879,33.294951607750235
204,-115.28131074016542,33.294951607750235
205,-115.17675726152208,33.294951607750235
206,-115.07220378287873,33.294951607750235
207,-114.96765030423538,33.294951607750235
208,-114.86309682559202,33.294951607750235
209,-114.75854334694867,33.294951607750235
210,-118.52246857810937,33.39071596667245
211,-118.41791509946601,33.39071596667245
212,-118.31336162082266,33.39071596667245
213,-117.68604074896255,33.39071596667245
214,-117.5814872703192,33.39071596667245
215,-117.47693379167585,33.39071596667245
216,-117.3723803130325,33.39071596667245
217,-117.26782683438914,33.39071596667245
218,-117.16327335574579,33.39071596667245
219,-117.05871987710243,33.39071596667245
220,-116.95416639845908,33.39071596667245
221,-116.84961291981573,33.39071596667245
222,-116.74505944117237,33.39071596667245
223,-116.64050596252902,33.39071596667245
224,-116.53595248388567,33.39071596667245
225,-116.43139900524231,33.39071596667245
226,-116.32684552659896,33.39071596667245
227,-116.2222920479556,33.39071596667245
228,-116.11773856931225,33.39071596667245
229,-116.0131850906689,33.39071596667245
230,-115.90863161202554,33.39071596667245
231,-115.80407813338219,33.39071596667245
232,-115.69952465473884,33.39071596667245
233,-115.59497117609548,33.39071596667245
234,-115.49041769745213,33.39071596667245
235,-115.38586421880879,33.39071596667245
236,-115.28131074016542,33.39071596667245
237,-115.17675726152208,33.39071596667245
238,-115.07220378287873,33.39071596667245
239,-114.96765030423538,33.39071596667245
240,-114.86309682559202,33.39071596667245
241,-114.75854334694867,33.39071596667245
242,-119.04523597132614,33.48648032559467
243,-118.62702205675272,33.48648032559467
244,-118.52246857810937,33.48648032559467
245,-117.79059422760591,33.48648032559467
246,-117.68604074896255,33.48648032559467
247,-117.5814872703192,33.48648032559467
248,-117.47693379167585,33.48648032559467
249,-117.3723803130325,33.48648032559467
250,-117.26782683438914,33.48648032559467
251,-117.16327335574579,33.48648032559467
252,-117.05871987710243,33.48648032559467
253,-116.95416639845908,33.48648032559467
254,-116.84961291981573,33.48648032559467
255,-116.74505944117237,33.48648032559467
256,-116.64050596252902,33.48648032559467
257,-116.53595248388567,33.48648032559467
258,-116.43139900524231,33.48648032559467
259,-116.32684552659896,33.48648032559467
260,-116.2222920479556,33.48648032559467
261,-116.11773856931225,33.48648032559467
262,-116.0131850906689,33.48648032559467
263,-115.90863161202554,33.48648032559467
264,-115.80407813338219,33.48648032559467
265,-115.69952465473884,33.48648032559467
266,-115.59497117609548,33.48648032559467
267,-115.49041769745213,33.48648032559467
268,-115.38586421880879,33.48648032559467
269,-115.28131074016542,33.48648032559467
270,-115.17675726152208,33.48648032559467
271,-115.07220378287873,33.48648032559467
272,-114.96765030423538,33.48648032559467
273,-114.86309682559202,33.48648032559467
274,-114.75854334694867,33.48648032559467
275,-114.65398986830532,33.48648032559467
276,-117.89514770624925,33.58224468451689
277,-117.79059422760591,33.58224468451689
278,-117.68604074896255,33.58224468451689
279,-117.5814872703192,33.58224468451689
280,-117.47693379167585,33.58224468451689
281,-117.3723803130325,33.58224468451689
282,-117.26782683438914,33.58224468451689
283,-117.16327335574579,33.58224468451689
284,-117.05871987710243,33.58224468451689
285,-116.95416639845908,33.58224468451689
286,-116.84961291981573,33.58224468451689
287,-116.74505944117237,33.58224468451689
288,-116.64050596252902,33.58224468451689
289,-116.53595248388567,33.58224468451689
290,-116.43139900524231,33.58224468451689
291,-116.32684552659896,33.58224468451689
292,-116.2222920479556,33.58224468451689
293,-116.11773856931225,33.58224468451689
294,-116.0131850906689,33.58224468451689
295,-115.90863161202554,33.58224468451689
296,-115.80407813338219,33.58224468451689
297,-115.69952465473884,33.58224468451689
298,-115.59497117609548,33.58224468451689
299,-115.49041769745213,33.58224468451689
300,-115.38586421880879,33.58224468451689
301,-115.28131074016542,33.58224468451689
302,-115.17675726152208,33.58224468451689
303,-115.07220378287873,33.58224468451689
304,-114.96765030423538,33.58224468451689
305,-114.86309682559202,33.58224468451689
306,-114.75854334694867,33.58224468451689
307,-114.65398986830532,33.58224468451689
308,-114.54943638966196,33.58224468451689
309,-118.31336162082266,33.6780090434391
310,-118.10425466353595,33.6780090434391
311,-117.99970118489261,33.6780090434391
312,-117.89514770624925,33.6780090434391
313,-117.79059422760591,33.6780090434391
314,-117.68604074896255,33.6780090434391
315,-117.5814872703192,33.6780090434391
316,-117.47693379167585,33.6780090434391
317,-117.3723803130325,33.6780090434391
318,-117.26782683438914,33.6780090434391
319,-117.16327335574579,33.6780090434391
320,-117.05871987710243,33.6780090434391
321,-116.95416639845908,33.6780090434391
322,-116.84961291981573,33.6780090434391
323,-116.74505944117237,33.6780090434391
324,-116.64050596252902,33.6780090434391
325,-116.53595248388567,33.6780090434391
326,-116.43139900524231,33.6780090434391
327,-116.32684552659896,33.6780090434391
328,-116.2222920479556,33.6780090434391
329,-116.11773856931225,33.6780090434391
330,-116.0131850906689,33.6780090434391
331,-115.90863161202554,33.6780090434391
332,-115.80407813338219,33.6780090434391
333,-115.69952465473884,33.6780090434391
334,-115.59497117609548,33.6780090434391
335,-115.49041769745213,33.6780090434391
336,-115.38586421880879,33.6780090434391
337,-115.28131074016542,33.6780090434391
338,-115.17675726152208,33.6780090434391
339,-115.07220378287873,33.6780090434391
340,-114.96765030423538,33.6780090434391
341,-114.86309682559202,33.6780090434391
342,-114.75854334694867,33.6780090434391
343,-114.65398986830532,33.6780090434391
344,-114.54943638966196,33.6780090434391
345,-118.41791509946601,33.773773402361314
346,-118.31336162082266,33.773773402361314
347,-118.20880814217931,33.773773402361314
348,-118.10425466353595,33.773773402361314
349,-117.99970118489261,33.773773402361314
350,-117.89514770624925,33.773773402361314
351,-117.79059422760591,33.773773402361314
352,-117.68604074896255,33.773773402361314
353,-117.5814872703192,33.773773402361314
354,-117.47693379167585,33.773773402361314
355,-117.3723803130325,33.773773402361314
356,-117.26782683438914,33.773773402361314
357,-117.16327335574579,33.773773402361314
358,-117.05871987710243,33.773773402361314
359,-116.95416639845908,33.773773402361314
360,-116.84961291981573,33.773773402361314
361,-116.74505944117237,33.773773402361314
362,-116.64050596252902,33.773773402361314
363,-116.53595248388567,33.773773402361314
364,-116.43139900524231,33.773773402361314
365,-116.32684552659896,33.773773402361314
366,-116.2222920479556,33.773773402361314
367,-116.11773856931225,33.773773402361314
368,-116.0131850906689,33.773773402361314
369,-115.90863161202554,33.773773402361314
370,-115.80407813338219,33.773773402361314
371,-115.69952465473884,33.773773402361314
372,-115.59497117609548,33.773773402361314
373,-115.49041769745213,33.773773402361314
374,-115.38586421880879,33.773773402361314
375,-115.28131074016542,33.773773402361314
376,-115.17675726152208,33.773773402361314
377,-115.07220378287873,33.773773402361314
378,-114.96765030423538,33.773773402361314
379,-114.86309682559202,33.773773402361314
380,-114.75854334694867,33.773773402361314
381,-114.65398986830532,33.773773402361314
382,-114.54943638966196,33.773773402361314
383,-120.09077075775967,33.86953776128353
384,-118.41791509946601,33.86953776128353
385,-118.31336162082266,33.86953776128353
386,-118.20880814217931,33.86953776128353
387,-118.10425466353595,33.86953776128353
388,-117.99970118489261,33.86953776128353
389,-117.89514770624925,33.86953776128353
390,-117.79059422760591,33.86953776128353
391,-117.68604074896255,33.86953776128353
392,-117.5814872703192,33.86953776128353
393,-117.47693379167585,33.86953776128353
394,-117.3723803130325,33.86953776128353
395,-117.26782683438914,33.86953776128353
396,-117.16327335574579,33.86953776128353
397,-117.05871987710243,33.86953776128353
398,-116.95416639845908,33.86953776128353
399,-116.84961291981573,33.86953776128353
400,-116.74505944117237,33.86953776128353
401,-116.64050596252902,33.86953776128353
402,-116.53595248388567,33.86953776128353
403,-116.43139900524231,33.86953776128353
404,-116.32684552659896,33.86953776128353
405,-116.2222920479556,33.86953776128353
406,-116.11773856931225,33.86953776128353
407,-116.0131850906689,33.86953776128353
408,-115.90863161202554,33.86953776128353
409,-115.80407813338219,33.86953776128353
410,-115.69952465473884,33.86953776128353
411,-115.59497117609548,33.86953776128353
412,-115.49041769745213,33.86953776128353
413,-115.38586421880879,33.86953776128353
414,-115.28131074016542,33.86953776128353
415,-115.17675726152208,33.86953776128353
416,-115.07220378287873,33.86953776128353
417,-114.96765030423538,33.86953776128353
418,-114.86309682559202,33.86953776128353
419,-114.75854334694867,33.86953776128353
420,-114.65398986830532,33.86953776128353
421,-114.54943638966196,33.86953776128353
422,-120.19532423640302,33.96530212020575
423,-120.09077075775967,33.96530212020575
424,-119.98621727911632,33.96530212020575
425,-119.88166380047296,33.96530212020575
426,-119.77711032182961,33.96530212020575
427,-119.67255684318626,33.96530212020575
428,-119.5680033645429,33.96530212020575
429,-119.3588964072562,33.96530212020575
430,-118.83612901403943,33.96530212020575
431,-118.52246857810937,33.96530212020575
432,-118.41791509946601,33.96530212020575
433,-118.31336162082266,33.96530212020575
434,-118.20880814217931,33.96530212020575
435,-118.10425466353595,33.96530212020575
436,-117.99970118489261,33.96530212020575
437,-117.89514770624925,33.96530212020575
438,-117.79059422760591,33.96530212020575
439,-117.68604074896255,33.96530212020575
440,-117.5814872703192,33.96530212020575
441,-117.47693379167585,33.96530212020575
442,-117.3723803130325,33.96530212020575
443,-117.26782683438914,33.96530212020575
444,-117.16327335574579,33.96530212020575
445,-117.05871987710243,33.96530212020575
446,-116.95416639845908,33.96530212020575
447,-116.84961291981573,33.96530212020575
448,-116.74505944117237,33.96530212020575
449,-116.64050596252902,33.96530212020575
450,-116.53595248388567,33.96530212020575
451,-116.43139900524231,33.96530212020575
452,-116.32684552659896,33.96530212020575
453,-116.2222920479556,33.96530212020575
454,-116.11773856931225,33.96530212020575
455,-116.0131850906689,33.96530212020575
456,-115.90863161202554,33.96530212020575
457,-115.80407813338219,33.96530212020575
458,-115.69952465473884,33.96530212020575
459,-115.59497117609548,33.96530212020575
460,-115.49041769745213,33.96530212020575
461,-115.38586421880879,33.96530212020575
462,-115.28131074016542,33.96530212020575
463,-115.17675726152208,33.96530212020575
464,-115.07220378287873,33.96530212020575
465,-114.96765030423538,33.96530212020575
466,-114.86309682559202,33.96530212020575
467,-114.75854334694867,33.96530212020575
468,-114.65398986830532,33.96530212020575
469,-114.54943638966196,33.96530212020575
470,-120.50898467233309,34.061066479127966
471,-120.40443119368973,34.061066479127966
472,-120.29987771504638,34.061066479127966
473,-120.09077075775967,34.061066479127966
474,-119.98621727911632,34.061066479127966
475,-119.88166380047296,34.061066479127966
476,-119.77711032182961,34.061066479127966
477,-119.67255684318626,34.061066479127966
478,-119.5680033645429,34.061066479127966
479,-119.46344988589955,34.061066479127966
480,-119.3588964072562,34.061066479127966
481,-119.14978944996949,34.061066479127966
482,-119.04523597132614,34.061066479127966
483,-118.94068249268278,34.061066479127966
484,-118.83612901403943,34.061066479127966
485,-118.73157553539608,34.061066479127966
486,-118.62702205675272,34.061066479127966
487,-118.52246857810937,34.061066479127966
488,-118.41791509946601,34.061066479127966
489,-118.31336162082266,34.061066479127966
490,-118.20880814217931,34.061066479127966
491,-118.10425466353595,34.061066479127966
492,-117.99970118489261,34.061066479127966
493,-117.89514770624925,34.061066479127966
494,-117.79059422760591,34.061066479127966
495,-117.68604074896255,34.061066479127966
496,-117.5814872703192,34.061066479127966
497,-117.47693379167585,34.061066479127966
498,-117.3723803130325,34.061066479127966
499,-117.26782683438914,34.061066479127966
500,-117.16327335574579,34.061066479127966
501,-117.05871987710243,34.061066479127966
502,-116.95416639845908,34.061066479127966
503,-116.84961291981573,34.061066479127966
504,-116.74505944117237,34.061066479127966
505,-116.64050596252902,34.061066479127966
506,-116.53595248388567,34.061066479127966
507,-116.43139900524231,34.061066479127966
508,-116.32684552659896,34.061066479127966
509,-116.2222920479556,34.061066479127966
510,-116.11773856931225,34.061066479127966
511,-116.0131850906689,34.061066479127966
512,-115.90863161202554,34.061066479127966
513,-115.80407813338219,34.061066479127966
514,-115.69952465473884,34.061066479127966
515,-115.59497117609548,34.061066479127966
516,-115.49041769745213,34.061066479127966
517,-115.38586421880879,34.061066479127966
518,-115.28131074016542,34.061066479127966
519,-115.17675726152208,34.061066479127966
520,-115.07220378287873,34.061066479127966
521,-114.96765030423538,34.061066479127966
522,-114.86309682559202,34.061066479127966
523,-114.75854334694867,34.061066479127966
524,-114.65398986830532,34.061066479127966
525,-114.54943638966196,34.061066479127966
526,-114.44488291101861,34.061066479127966
527,-120.40443119368973,34.156830838050176
528,-119.25434292861284,34.156830838050176
529,-119.14978944996949,34.156830838050176
530,-119.04523597132614,34.156830838050176
531,-118.94068249268278,34.156830838050176
532,-118.83612901403943,34.156830838050176
533,-118.73157553539608,34.156830838050176
534,-118.62702205675272,34.156830838050176
535,-118.52246857810937,34.156830838050176
536,-118.41791509946601,34.156830838050176
537,-118.31336162082266,34.156830838050176
538,-118.20880814217931,34.156830838050176
539,-118.10425466353595,34.156830838050176
540,-117.99970118489261,34.156830838050176
541,-117.89514770624925,34.156830838050176
542,-117.79059422760591,34.156830838050176
543,-117.68604074896255,34.156830838050176
544,-117.5814872703192,34.156830838050176
545,-117.47693379167585,34.156830838050176
546,-117.3723803130325,34.156830838050176
547,-117.26782683438914,34.156830838050176
548,-117.16327335574579,34.156830838050176
549,-117.05871987710243,34.156830838050176
550,-116.95416639845908,34.156830838050176
551,-116.84961291981573,34.156830838050176
552,-116.74505944117237,34.156830838050176
553,-116.64050596252902,34.156830838050176
554,-116.53595248388567,34.156830838050176
555,-116.43139900524231,34.156830838050176
556,-116.32684552659896,34.156830838050176
557,-116.2222920479556,34.156830838050176
558,-116.11773856931225,34.156830838050176
559,-116.0131850906689,34.156830838050176
560,-115.90863161202554,34.156830838050176
561,-115.80407813338219,34.156830838050176
562,-115.69952465473884,34.156830838050176
563,-115.59497117609548,34.156830838050176
564,-115.49041769745213,34.156830838050176
565,-115.38586421880879,34.156830838050176
566,-115.28131074016542,34.156830838050176
567,-115.17675726152208,34.156830838050176
568,-115.07220378287873,34.156830838050176
569,-114.96765030423538,34.156830838050176
570,-114.86309682559202,34.156830838050176
571,-114.75854334694867,34.156830838050176
572,-114.65398986830532,34.156830838050176
573,-114.54943638966196,34.156830838050176
574,-114.44488291101861,34.156830838050176
575,-114.34032943237526,34.156830838050176
576,-119.3588964072562,34.25259519697239
577,-119.25434292861284,34.25259519697239
578,-119.14978944996949,34.25259519697239
579,-119.04523597132614,34.25259519697239
580,-118.94068249268278,34.25259519697239
581,-118.83612901403943,34.25259519697239
582,-118.73157553539608,34.25259519697239
583,-118.62702205675272,34.25259519697239
584,-118.52246857810937,34.25259519697239
585,-118.41791509946601,34.25259519697239
586,-118.31336162082266,34.25259519697239
587,-118.20880814217931,34.25259519697239
588,-118.10425466353595,34.25259519697239
589,-117.99970118489261,34.25259519697239
590,-117.89514770624925,34.25259519697239
591,-117.79059422760591,34.25259519697239
592,-117.68604074896255,34.25259519697239
593,-117.5814872703192,34.25259519697239
594,-117.47693379167585,34.25259519697239
595,-117.3723803130325,34.25259519697239
596,-117.26782683438914,34.25259519697239
597,-117.16327335574579,34.25259519697239
598,-117.05871987710243,34.25259519697239
599,-116.95416639845908,34.25259519697239
600,-116.84961291981573,34.25259519697239
601,-116.74505944117237,34.25259519697239
602,-116.64050596252902,34.25259519697239
603,-116.53595248388567,34.25259519697239
604,-116.43139900524231,34.25259519697239
605,-116.32684552659896,34.25259519697239
606,-116.2222920479556,34.25259519697239
607,-116.11773856931225,34.25259519697239
608,-116.0131850906689,34.25259519697239
609,-115.90863161202554,34.25259519697239
610,-115.80407813338219,34.25259519697239
611,-115.69952465473884,34.25259519697239
612,-115.59497117609548,34.25259519697239
613,-115.49041769745213,34.25259519697239
614,-115.38586421880879,34.25259519697239
615,-115.28131074016542,34.25259519697239
616,-115.17675726152208,34.25259519697239
617,-115.07220378287873,34.25259519697239
618,-114.96765030423538,34.25259519697239
619,-114.86309682559202,34.25259519697239
620,-114.75854334694867,34.25259519697239
621,-114.65398986830532,34.25259519697239
622,-114.54943638966196,34.25259519697239
623,-114.44488291101861,34.25259519697239
624,-114.34032943237526,34.25259519697239
625,-114.2357759537319,34.25259519697239
626,-119.46344988589955,34.34835955589461
627,-119.3588964072562,34.34835955589461
628,-119.25434292861284,34.34835955589461
629,-119.14978944996949,34.34835955589461
630,-119.04523597132614,34.34835955589461
631,-118.94068249268278,34.34835955589461
632,-118.83612901403943,34.34835955589461
633,-118.73157553539608,34.34835955589461
634,-118.62702205675272,34.34835955589461
635,-118.52246857810937,34.34835955589461
636,-118.41791509946601,34.34835955589461
637,-118.31336162082266,34.34835955589461
638,-118.20880814217931,34.34835955589461
639,-118.10425466353595,34.34835955589461
640,-117.99970118489261,34.34835955589461
641,-117.89514770624925,34.34835955589461
642,-117.79059422760591,34.34835955589461
643,-117.68604074896255,34.34835955589461
644,-117.5814872703192,34.34835955589461
645,-117.47693379167585,34.34835955589461
646,-117.3723803130325,34.34835955589461
647,-117.26782683438914,34.34835955589461
648,-117.16327335574579,34.34835955589461
649,-117.05871987710243,34.34835955589461
650,-116.95416639845908,34.34835955589461
651,-116.84961291981573,34.34835955589461
652,-116.74505944117237,34.34835955589461
653,-116.64050596252902,34.34835955589461
654,-116.53595248388567,34.34835955589461
655,-116.43139900524231,34.34835955589461
656,-116.32684552659896,34.34835955589461
657,-116.2222920479556,34.34835955589461
658,-116.11773856931225,34.34835955589461
659,-116.0131850906689,34.34835955589461
660,-115.90863161202554,34.34835955589461
661,-115.80407813338219,34.34835955589461
662,-115.69952465473884,34.34835955589461
663,-115.59497117609548,34.34835955589461
664,-115.49041769745213,34.34835955589461
665,-115.38586421880879,34.34835955589461
666,-115.28131074016542,34.34835955589461
667,-115.17675726152208,34.34835955589461
668,-115.07220378287873,34.34835955589461
669,-114.96765030423538,34.34835955589461
670,-114.86309682559202,34.34835955589461
671,-114.75854334694867,34.34835955589461
672,-114.65398986830532,34.34835955589461
673,-114.54943638966196,34.34835955589461
674,-114.44488291101861,34.34835955589461
675,-114.34032943237526,34.34835955589461
676,-114.2357759537319,34.34835955589461
677,-120.50898467233309,34.44412391481683
678,-120.40443119368973,34.44412391481683
679,-120.29987771504638,34.44412391481683
680,-120.19532423640302,34.44412391481683
681,-120.09077075775967,34.44412391481683
682,-119.98621727911632,34.44412391481683
683,-119.88166380047296,34.44412391481683
684,-119.77711032182961,34.44412391481683
685,-119.67255684318626,34.44412391481683
686,-119.5680033645429,34.44412391481683
687,-119.46344988589955,34.44412391481683
688,-119.3588964072562,34.44412391481683
689,-119.25434292861284,34.44412391481683
690,-119.14978944996949,34.44412391481683
691,-119.04523597132614,34.44412391481683
692,-118.94068249268278,34.44412391481683
693,-118.83612901403943,34.44412391481683
694,-118.73157553539608,34.44412391481683
695,-118.62702205675272,34.44412391481683
696,-118.52246857810937,34.44412391481683
697,-118.41791509946601,34.44412391481683
698,-118.31336162082266,34.44412391481683
699,-118.20880814217931,34.44412391481683
700,-118.10425466353595,34.44412391481683
701,-117.99970118489261,34.44412391481683
702,-117.89514770624925,34.44412391481683
703,-117.79059422760591,34.44412391481683
704,-117.68604074896255,34.44412391481683
705,-117.5814872703192,34.44412391481683
706,-117.47693379167585,34.44412391481683
707,-117.3723803130325,34.44412391481683
708,-117.26782683438914,34.44412391481683
709,-117.16327335574579,34.44412391481683
710,-117.05871987710243,34.44412391481683
711,-116.95416639845908,34.44412391481683
712,-116.84961291981573,34.44412391481683
713,-116.74505944117237,34.44412391481683
714,-116.64050596252902,34.44412391481683
715,-116.53595248388567,34.44412391481683
716,-116.43139900524231,34.44412391481683
717,-116.32684552659896,34.44412391481683
718,-116.2222920479556,34.44412391481683
719,-116.11773856931225,34.44412391481683
720,-116.0131850906689,34.44412391481683
721,-115.90863161202554,34.44412391481683
722,-115.80407813338219,34.44412391481683
723,-115.69952465473884,34.44412391481683
724,-115.59497117609548,34.44412391481683
725,-115.49041769745213,34.44412391481683
726,-115.38586421880879,34.44412391481683
727,-115.28131074016542,34.44412391481683
728,-115.17675726152208,34.44412391481683
729,-115.07220378287873,34.44412391481683
730,-114.96765030423538,34.44412391481683
731,-114.86309682559202,34.44412391481683
732,-114.75854334694867,34.44412391481683
733,-114.65398986830532,34.44412391481683
734,-114.54943638966196,34.44412391481683
735,-114.44488291101861,34.44412391481683
