,year,wind,lat,lon
185,2011,6.414794520547946,36.716806,-121.691889
186,2011,6.007945205479452,34.475914,-117.263514
187,2011,2.4673972602739727,33.841387,-116.478729
188,2011,7.107123287671234,38.415564,-121.786911
189,2011,4.715890410958904,36.890096,-120.731665
190,2011,3.3212885154061618,35.20581,-118.778437
191,2011,3.270670391061452,36.854875,-121.362693
192,2011,5.463305322128852,33.327703,-115.944842
193,2011,4.890684931506849,33.22018611111111,-115.580116666667
194,2011,4.576712328767123,36.902778,-121.741931
195,2011,3.2893150684931505,38.649964,-121.218872
196,2011,2.884931506849315,34.196530555555555,-118.230202777778
197,2011,6.261369863013698,34.884267,-116.979861
198,2011,5.266301369863013,33.6628694444444,-114.558108333333
199,2011,4.7,33.5236944444444,-116.15575
200,2011,3.56027397260274,35.603513,-119.212587
201,2011,3.3734246575342466,38.501258,-121.978528
202,2011,7.031780821917809,38.121739,-121.674455
203,2011,3.735342465753425,36.721083,-119.389028
204,2011,4.190985915492957,36.822926,-121.467934
205,2011,3.4994520547945203,38.266428,-122.616464
206,2011,4.2594520547945205,37.016528,-120.186394
207,2011,3.483835616438356,35.505833,-119.691144
208,2011,3.7852054794520544,32.628208,-116.939281
209,2011,3.85041095890411,37.314139,-120.3867
210,2011,2.004383561643836,37.780653,-122.18015
211,2011,3.1180821917808217,32.885847,-117.143142
212,2011,4.554794520547945,33.532222,-114.633889
213,2011,3.706575342465753,34.219386,-118.992439
214,2011,3.96027397260274,33.081050000000005,-116.975697222222
215,2011,2.4573529411764707,38.599158,-121.540406
216,2011,4.128767123287672,34.233639,-119.196922
217,2011,3.744109589041096,37.995478,-122.467656
218,2011,2.358356164383561,38.419439,-122.658719
219,2011,3.3164383561643835,34.146372,-117.985797
220,2011,4.3613698630136986,35.335267,-120.735652
221,2011,5.609589041095891,37.438944,-121.138511
222,2011,2.867630057803468,35.472556,-120.648142
223,2011,4.111506849315068,34.841878,-120.212736
224,2011,3.8701369863013695,38.129641,-121.386323
225,2011,5.753501400560224,37.725881,-121.475517
226,2011,3.2454794520547945,36.082272,-119.093178
227,2011,3.5712328767123287,38.015372,-122.020278
228,2011,3.049041095890411,37.598758,-122.053233
229,2011,3.879452054794521,32.901867,-117.250458
230,2011,2.681920903954802,33.79869722222222,-118.094791666667
231,2011,5.106301369863013,33.38307,-114.719385
232,2011,3.936986301369863,37.837614,-122.140739
233,2011,4.981643835616439,33.663325,-117.093383333333
234,2011,5.515890410958904,33.080733,-115.6857
235,2011,2.967796610169492,35.833059,-119.255846
236,2011,7.824109589041097,36.488468,-117.919428
237,2011,3.575890410958904,32.72948,-117.139488
238,2011,4.270940170940171,32.49265833333333,-114.826163888889
239,2011,4.836986301369863,38.090933,-122.526703
240,2011,7.358904109589041,36.358628,-117.943869
241,2011,3.7745205479452055,36.382028,-120.22985
242,2011,3.4961538461538457,37.663969,-121.885033
243,2011,4.9112328767123286,34.25598,-117.218463
244,2011,5.088529411764706,37.720739,-120.852101
245,2011,3.165479452054795,38.887603,-121.102908
246,2011,3.5308988764044944,38.691786,-122.013808
247,2011,7.04958904109589,34.614981,-118.032492
248,2011,3.972328767123288,34.324639,-119.104875
249,2011,4.067671232876712,34.237645,-116.865853
250,2011,5.267123287671233,33.7485861111111,-116.252902777778
251,2011,5.372054794520548,32.67435277777778,-115.044380555556
252,2011,3.805753424657535,35.028281,-120.560033
253,2011,3.873972602739726,35.862569,-119.5037
254,2011,5.508767123287671,34.426361111111106,-118.517583333333
255,2011,5.490082644628099,36.175833,-120.36027
256,2011,4.474520547945205,37.54586944444444,-120.754530555556
257,2011,3.914836795252225,33.26844722222222,-116.36505
258,2011,3.9065753424657537,33.678151,-116.272921
259,2011,4.7465753424657535,36.913166,-121.823497
260,2011,3.3273972602739725,36.540942,-121.882096
261,2011,4.881917808219178,37.015026,-121.537043
262,2011,6.97909604519774,38.277972,-121.740989
263,2011,4.998290598290598,34.291331,-118.570044
264,2011,3.613913043478261,34.25615,-118.382905
265,2011,5.697245179063362,33.595736,-116.158761
266,2011,2.0811965811965814,34.214197,-118.644769
267,2011,4.239272727272727,34.59231,-118.127464
268,2011,4.484810126582279,38.672722,-121.811722
269,2011,3.0019178082191784,38.508333,-120.79972
270,2011,3.860821917808219,38.63611111111111,-120.793055555556
271,2011,2.6507246376811597,36.570101,-121.786499
272,2011,4.324074074074074,34.40555555555555,-119.715
273,2011,6.028219178082191,34.672222,-120.513056
274,2011,4.639272727272727,34.913472,-120.464778
275,2012,5.772677595628416,36.336222,-120.112906
276,2012,5.7194520547945205,38.535794,-121.776385
277,2012,3.601092896174863,36.851248,-120.59098
278,2012,5.8489071038251375,40.044065,-122.165408
279,2012,3.5622950819672137,39.608639,-121.824431
280,2012,5.551639344262295,38.752307,-120.73387
281,2012,5.3469945355191255,36.158138,-119.851408
282,2012,5.4598360655737705,36.768256,-121.773772
283,2012,4.601092896174864,35.86775,-119.8949
284,2012,4.84367816091954,39.226861,-122.0248
285,2012,3.827322404371584,37.358606,-118.405471
286,2012,3.751366120218579,36.597481,-119.50412
287,2012,4.430327868852459,33.043151,-115.415835
288,2012,4.845355191256831,41.063767,-121.456019
289,2012,3.959562841530054,33.96494166666667,-117.336983333333
290,2012,5.637087912087911,37.928154,-121.65973
291,2012,3.5680555555555555,35.305442,-120.661783
292,2012,5.603551912568307,35.649861,-119.9593
293,2012,5.442622950819672,37.09745,-120.754227
294,2012,5.363013698630137,40.289799,-120.433948
296,2012,3.911797752808989,33.48665,-117.228269
297,2012,4.080874316939891,34.583144,-120.079239
298,2012,4.768306010928962,32.759575,-115.732067
299,2012,4.706027397260274,37.834822,-121.223194
300,2012,5.198082191780821,37.645222,-121.187764
301,2012,3.855464480874317,33.688449999999996,-117.721177777778
302,2012,3.652185792349726,38.428475,-122.410206
303,2012,2.305191256830601,34.05658888888889,-117.813069444444
304,2012,4.53087431693989,36.820833,-119.742308
305,2012,3.9583561643835616,38.40355,-122.799931
306,2012,4.607650273224044,39.252561,-121.315669
307,2012,3.7125683060109287,39.006747,-123.080122
308,2012,2.9306010928961745,36.360647,-119.059344
309,2012,5.007002801120448,32.806183,-115.446258
310,2012,5.083879781420764,34.942525,-119.6738
311,2012,5.298907103825136,41.438214,-120.480308
312,2012,5.168306010928961,41.958869,-121.472372
313,2012,4.811748633879782,37.231861,-120.880819
314,2012,4.526229508196721,34.471579,-119.869484
315,2012,3.234530386740332,34.044311,-118.476886
316,2012,3.235245901639344,38.526822,-122.813886
317,2012,2.803825136612021,36.997831,-121.996863
318,2012,5.776648351648351,36.634028,-120.381811
319,2012,3.7405633802816896,38.982737,-123.088704
320,2012,2.7459016393442623,34.437352,-119.737329
321,2012,3.707103825136613,38.219503,-122.354964
322,2012,2.939344262295082,36.943964,-121.763942
323,2012,5.504371584699453,36.121275,-121.084455
324,2012,6.053825136612021,36.347415,-121.291248
325,2012,6.990710382513661,36.716806,-121.691889
326,2012,6.025409836065574,34.475914,-117.263514
327,2012,2.421584699453552,33.841387,-116.478729
328,2012,7.301917808219177,38.415564,-121.786911
330,2012,4.99808743169399,36.890096,-120.731665
331,2012,3.738028169014085,35.20581,-118.778437
332,2012,3.2716666666666674,36.854875,-121.362693
333,2012,5.807692307692308,33.327703,-115.944842
334,2012,5.0985754985754985,33.22018611111111,-115.580116666667
335,2012,4.157650273224044,36.902778,-121.741931
336,2012,3.4669398907103828,38.649964,-121.218872
337,2012,2.9087431693989068,34.196530555555555,-118.230202777778
338,2012,5.9930939226519335,34.884267,-116.979861
339,2012,4.675068493150685,33.6628694444444,-114.558108333333
340,2012,4.397814207650273,33.5236944444444,-116.15575
341,2012,4.154098360655738,35.603513,-119.212587
342,2012,3.3751366120218584,38.501258,-121.978528
343,2012,7.215027322404373,38.121739,-121.674455
344,2012,3.816393442622951,36.721083,-119.389028
345,2012,3.368493150684932,36.822926,-121.467934
346,2012,3.6043715846994537,38.266428,-122.616464
347,2012,4.388251366120218,37.016528,-120.186394
348,2012,3.509289617486339,35.505833,-119.691144
349,2012,3.80327868852459,32.628208,-116.939281
350,2012,4.227868852459016,37.314139,-120.3867
351,2012,1.8409836065573773,37.780653,-122.18015
352,2012,3.5054644808743167,32.885847,-117.143142
353,2012,4.186612021857924,33.532222,-114.633889
354,2012,3.4101092896174863,34.219386,-118.992439
355,2012,3.862021857923497,33.081050000000005,-116.975697222222
356,2012,2.4262295081967213,38.599158,-121.540406
357,2012,4.270491803278689,34.233639,-119.196922
358,2012,3.746994535519126,37.995478,-122.467656
359,2012,2.474863387978142,38.419439,-122.658719
360,2012,3.35,34.146372,-117.985797
361,2012,3.641225626740947,35.335267,-120.735652
362,2012,5.890983606557377,37.438944,-121.138511
363,2012,2.855464480874317,35.472556,-120.648142
364,2012,4.2,34.841878,-120.212736
365,2012,4.039071038251366,38.129641,-121.386323
366,2012,6.182786885245902,37.725881,-121.475517
367,2012,3.0677595628415304,36.082272,-119.093178
368,2012,3.710382513661202,38.015372,-122.020278
369,2012,3.2226775956284155,37.598758,-122.053233
370,2012,3.962021857923497,32.901867,-117.250458
371,2012,2.7013661202185792,33.79869722222222,-118.094791666667
372,2012,4.53314121037464,33.38307,-114.719385
373,2012,3.986885245901639,37.837614,-122.140739
374,2012,5.13229461756374,33.663325,-117.093383333333
375,2012,5.061748633879781,33.080733,-115.6857
376,2012,3.0494535519125687,35.833059,-119.255846
377,2012,7.687978142076502,36.488468,-117.919428
378,2012,3.5948087431693985,32.72948,-117.139488
379,2012,4.196174863387979,32.49265833333333,-114.826163888889
380,2012,5.356284153005465,38.090933,-122.526703
381,2012,7.389664804469274,36.358628,-117.943869
382,2012,4.6775956284153,36.382028,-120.22985
383,2012,3.521311475409836,37.663969,-121.885033
384,2012,4.793956043956044,34.25598,-117.218463
385,2012,6.033791208791209,36.63324,-121.934847
386,2012,4.98005540166205,37.720739,-120.852101
387,2012,3.451923076923077,38.887603,-121.102908
388,2012,3.6401639344262295,38.691786,-122.013808
389,2012,6.9909340659340655,34.614981,-118.032492
390,2012,3.951549295774648,34.324639,-119.104875
391,2012,3.6109289617486335,34.237645,-116.865853
392,2012,4.954371584699453,33.7485861111111,-116.252902777778
393,2012,5.143169398907104,32.67435277777778,-115.044380555556
394,2012,3.9314207650273225,35.028281,-120.560033
395,2012,4.17103825136612,35.862569,-119.5037
396,2012,5.586301369863014,34.426361111111106,-118.517583333333
397,2012,5.7699724517906334,36.175833,-120.36027
398,2012,4.730601092896175,37.54586944444444,-120.754530555556
399,2012,3.6999999999999993,33.26844722222222,-116.36505
400,2012,3.74344262295082,33.678151,-116.272921
401,2012,4.893681318681319,36.913166,-121.823497
402,2012,3.4136612021857924,36.540942,-121.882096
403,2012,4.886338797814207,37.015026,-121.537043
404,2012,7.690140845070423,38.277972,-121.740989
405,2012,4.746174863387979,34.291331,-118.570044
406,2012,3.831147540983606,34.25615,-118.382905
407,2012,5.750546448087433,33.595736,-116.158761
408,2012,2.5751366120218577,34.214197,-118.644769
409,2012,4.205205479452055,34.59231,-118.127464
410,2012,5.971703296703296,34.513611,-115.510556
411,2012,5.053994490358127,38.672722,-121.811722
412,2012,3.3948087431693987,38.508333,-120.79972
413,2012,3.907945205479452,38.63611111111111,-120.793055555556
414,2012,3.158904109589041,36.570101,-121.786499
415,2012,4.303296703296703,34.40555555555555,-119.715
416,2012,6.283606557377048,34.672222,-120.513056
417,2012,4.043169398907104,34.913472,-120.464778
418,2012,4.66448087431694,34.138104,-116.213508
419,2012,4.56359649122807,38.79794444444444,-121.61136111111111
420,2012,4.559701492537313,33.55281,-117.043302
421,2013,5.616712328767124,36.336222,-120.112906
422,2013,2.767567567567567,35.532695,-119.281862
423,2013,5.912876712328766,38.535794,-121.776385
424,2013,3.4027397260273973,36.851248,-120.59098
425,2013,5.796438356164383,40.044065,-122.165408
426,2013,3.362191780821917,39.608639,-121.824431
427,2013,5.306301369863014,38.752307,-120.73387
428,2013,5.29095890410959,36.158138,-119.851408
429,2013,2.7931506849315064,36.768256,-121.773772
430,2013,4.737534246575343,35.86775,-119.8949
431,2013,4.616986301369862,39.226861,-122.0248
432,2013,3.748493150684931,37.358606,-118.405471
433,2013,3.500547945205479,36.597481,-119.50412
434,2013,4.492602739726027,33.043151,-115.415835
435,2013,4.495342465753424,41.063767,-121.456019
436,2013,4.032054794520548,33.96494166666667,-117.336983333333
437,2013,5.280821917808219,37.928154,-121.65973
438,2013,3.4250000000000003,35.305442,-120.661783
439,2013,5.260555555555555,35.649861,-119.9593
440,2013,5.363835616438356,37.09745,-120.754227
441,2013,4.938356164383562,40.289799,-120.433948
442,2013,4.014246575342465,33.48665,-117.228269
443,2013,4.138356164383562,34.583144,-120.079239
444,2013,4.790684931506849,32.759575,-115.732067
445,2013,4.409589041095891,37.834822,-121.223194
446,2013,5.087671232876712,37.645222,-121.187764
447,2013,3.817534246575342,33.688449999999996,-117.721177777778
448,2013,3.676712328767124,38.428475,-122.410206
449,2013,2.3273972602739725,34.05658888888889,-117.813069444444
450,2013,4.234246575342466,36.820833,-119.742308
451,2013,3.4287671232876717,38.40355,-122.799931
452,2013,4.050958904109589,39.252561,-121.315669
453,2013,3.8380821917808223,39.006747,-123.080122
454,2013,2.8945205479452056,36.360647,-119.059344
455,2013,4.988767123287672,32.806183,-115.446258
456,2013,5.17945205479452,34.942525,-119.6738
457,2013,4.750964187327824,41.438214,-120.480308
458,2013,4.68027397260274,41.958869,-121.472372
459,2013,4.8922600619195045,37.231861,-120.880819
460,2013,4.45972602739726,34.471579,-119.869484
461,2013,3.7934246575342474,34.044311,-118.476886
462,2013,3.416712328767123,38.526822,-122.813886
463,2013,2.824657534246575,36.997831,-121.996863
464,2013,5.514520547945206,36.634028,-120.381811
465,2013,3.866849315068493,38.982737,-123.088704
466,2013,2.8298630136986302,34.437352,-119.737329
467,2013,3.527123287671233,38.219503,-122.354964
468,2013,3.609041095890412,36.943964,-121.763942
469,2013,5.341917808219178,36.121275,-121.084455
470,2013,6.336164383561643,36.347415,-121.291248
471,2013,3.46986301369863,36.716806,-121.691889
472,2013,5.579452054794521,34.475914,-117.263514
473,2013,2.4975342465753427,33.841387,-116.478729
474,2013,7.193972602739726,38.415564,-121.786911
475,2013,4.798630136986302,36.890096,-120.731665
476,2013,3.689863013698631,35.20581,-118.778437
477,2013,3.0372602739726027,36.854875,-121.362693
478,2013,5.504545454545455,33.22018611111111,-115.580116666667
479,2013,4.1717808219178085,36.902778,-121.741931
480,2013,3.363013698630137,38.649964,-121.218872
481,2013,3.1893150684931504,34.196530555555555,-118.230202777778
482,2013,4.958630136986302,33.6628694444444,-114.558108333333
483,2013,4.4380555555555565,33.5236944444444,-116.15575
484,2013,3.843835616438356,35.603513,-119.212587
485,2013,3.5197260273972604,38.501258,-121.978528
486,2013,7.56,38.121739,-121.674455
487,2013,4.01945205479452,36.721083,-119.389028
488,2013,2.3997237569060776,36.822926,-121.467934
489,2013,3.489041095890411,38.266428,-122.616464
490,2013,3.3487671232876712,35.505833,-119.691144
491,2013,4.074794520547946,32.628208,-116.939281
492,2013,4.047123287671233,37.314139,-120.3867
493,2013,3.3230136986301373,32.885847,-117.143142
494,2013,4.632602739726027,33.532222,-114.633889
495,2013,3.6460273972602737,34.219386,-118.992439
496,2013,3.63314447592068,33.081050000000005,-116.975697222222
497,2013,2.304109589041096,38.599158,-121.540406
498,2013,4.327945205479452,34.233639,-119.196922
499,2013,3.495890410958904,37.995478,-122.467656
500,2013,2.577534246575343,38.419439,-122.658719
501,2013,3.425205479452054,34.146372,-117.985797
502,2013,4.466301369863014,35.335267,-120.735652
503,2013,5.4550684931506845,37.438944,-121.138511
504,2013,2.697534246575342,35.472556,-120.648142
505,2013,4.113972602739726,34.841878,-120.212736
506,2013,3.791506849315069,38.129641,-121.386323
507,2013,5.63945205479452,37.725881,-121.475517
508,2013,2.932054794520548,36.082272,-119.093178
509,2013,3.732328767123288,38.015372,-122.020278
510,2013,3.1693150684931504,37.598758,-122.053233
511,2013,4.072876712328767,32.901867,-117.250458
512,2013,2.749025069637883,33.79869722222222,-118.094791666667
513,2013,4.801120448179272,33.38307,-114.719385
514,2013,3.823561643835616,37.837614,-122.140739
515,2013,5.064109589041096,33.663325,-117.093383333333
516,2013,5.025753424657535,33.080733,-115.6857
517,2013,3.1331506849315067,35.833059,-119.255846
518,2013,7.833698630136987,36.488468,-117.919428
519,2013,3.51978021978022,32.72948,-117.139488
520,2013,4.303581267217631,32.49265833333333,-114.826163888889
521,2013,5.417260273972603,38.090933,-122.526703
522,2013,3.641970802919708,37.01676,-120.148802
523,2013,7.084383561643836,36.358628,-117.943869
524,2013,4.766575342465753,36.382028,-120.22985
525,2013,3.4235616438356167,37.663969,-121.885033
526,2013,4.738082191780822,34.25598,-117.218463
527,2013,5.822160664819945,36.63324,-121.934847
528,2013,5.052328767123288,37.720739,-120.852101
529,2013,3.4616438356164383,38.887603,-121.102908
530,2013,3.863287671232877,38.691786,-122.013808
531,2013,7.520821917808218,34.614981,-118.032492
532,2013,3.8736986301369862,34.324639,-119.104875
533,2013,3.561917808219178,34.237645,-116.865853
534,2013,4.884109589041096,33.7485861111111,-116.252902777778
535,2013,5.098082191780822,32.67435277777778,-115.044380555556
536,2013,3.808219178082192,35.028281,-120.560033
537,2013,4.221369863013699,35.862569,-119.5037
538,2013,5.862191780821918,34.426361111111106,-118.517583333333
539,2013,5.718384401114206,36.175833,-120.36027
540,2013,4.618082191780822,37.54586944444444,-120.754530555556
541,2013,3.531129476584022,33.26844722222222,-116.36505
542,2013,3.864364640883978,33.678151,-116.272921
543,2013,4.87068493150685,36.913166,-121.823497
544,2013,3.1567123287671235,36.540942,-121.882096
545,2013,5.28054794520548,37.015026,-121.537043
546,2013,6.926869806094183,38.277972,-121.740989
547,2013,4.07979797979798,37.931547,-122.302714
548,2013,4.083478260869565,36.625626,-121.537887
549,2013,5.01972602739726,34.291331,-118.570044
550,2013,3.7736986301369866,34.25615,-118.382905
551,2013,5.7586301369863016,33.595736,-116.158761
552,2013,2.882191780821918,34.214197,-118.644769
553,2013,4.214835164835164,34.59231,-118.127464
554,2013,5.940111420612813,34.513611,-115.510556
555,2013,3.65068870523416,40.625499,-122.310887
556,2013,4.99972602739726,38.672722,-121.811722
557,2013,3.20782122905028,38.508333,-120.79972
558,2013,3.691506849315069,38.63611111111111,-120.793055555556
559,2013,3.342191780821918,36.570101,-121.786499
560,2013,4.312054794520548,34.40555555555555,-119.715
561,2013,5.861643835616438,34.672222,-120.513056
562,2013,3.606849315068493,34.913472,-120.464778
563,2013,4.658082191780823,34.138104,-116.213508
564,2013,4.763835616438357,38.79794444444444,-121.61136111111111
565,2013,5.041369863013698,33.55281,-117.043302
566,2013,4.259230769230769,33.899914,-117.171325
567,2013,4.47927927927928,33.756308,-117.197142
